0.25003759	0.147978533
0.250156408	0.148378467
0.250275282	0.148785067
0.250394212	0.149198467
0.250513199	0.1496188
0.250632243	0.150046267
0.250751343	0.150481067
0.2508705	0.150923333
0.250989713	0.151373333
0.251108983	0.151829733
0.25122831	0.152294
0.251347693	0.152766533
0.251467134	0.153247533
0.251586631	0.153737267
0.251706184	0.1542358
0.251825795	0.1547436
0.251945462	0.155260733
0.252065186	0.155788467
0.252184967	0.156327
0.252304805	0.1568758
0.2524247	0.157435133
0.252544652	0.158005267
0.252664661	0.158586667
0.252784727	0.159179533
0.25290485	0.1597842
0.253025031	0.160400867
0.253145268	0.161029133
0.253265562	0.161670333
0.253385914	0.1623248
0.253506322	0.162993
0.253626788	0.163675333
0.253747312	0.164372267
0.253867892	0.165084267
0.25398853	0.1658118
0.254109225	0.1665548
0.254229977	0.167314267
0.254350787	0.168090933
0.254471654	0.168885267
0.254592579	0.169698
0.254713561	0.170529667
0.254834601	0.171381
0.254955698	0.172252733
0.255076853	0.172965067
0.255198065	0.1735864
0.255319335	0.174219267
0.255440662	0.174863867
0.255562047	0.175520667
0.25568349	0.176189867
0.255804991	0.176871933
0.255926549	0.177567133
0.256048165	0.178278533
0.256169839	0.179007933
0.25629157	0.179751933
0.25641336	0.180511
0.256535207	0.1812856
0.256657113	0.1820762
0.256779076	0.182883267
0.256901097	0.1837074
0.257023176	0.184548933
0.257145313	0.1854076
0.257267508	0.186285
0.257389762	0.187181667
0.257512073	0.188098333
0.257634442	0.189035667
0.25775687	0.1899944
0.257879356	0.1909752
0.2580019	0.1919788
0.258124502	0.192995467
0.258247163	0.194036267
0.258369881	0.195102067
0.258492658	0.196193867
0.258615494	0.197312533
0.258738388	0.198459267
0.25886134	0.199635
0.258984351	0.200840933
0.25910742	0.202086667
0.259230547	0.2033668
0.259353733	0.204681467
0.259476978	0.206032133
0.259600281	0.2074204
0.259723643	0.208847933
0.259847063	0.2103164
0.259970542	0.211827733
0.26009408	0.5339894
0.260217677	0.5338456
0.260341332	0.533701667
0.260465046	0.5335574
0.260588818	0.533412933
0.26071265	0.533268267
0.26083654	0.533123333
0.26096049	0.5329782
0.261084498	0.532970733
0.261208565	0.533028133
0.261332691	0.533086
0.261456876	0.533144333
0.26158112	0.533203067
0.261705423	0.533262267
0.261829785	0.533321867
0.261954206	0.533381933
0.262078687	0.532848933
0.262203226	0.531974333
0.262327825	0.5311046
0.262452483	0.530239533
0.2625772	0.5293792
0.262701976	0.528523467
0.262826812	0.5276724
0.262951707	0.5268258
0.263076662	0.526609333
0.263201675	0.526788933
0.263326749	0.5269698
0.263451881	0.527152067
0.263577073	0.5273356
0.263702325	0.527520467
0.263827636	0.527706733
0.263953006	0.527894333
0.264078437	0.528370533
0.264203926	0.5290254
0.264329476	0.529688067
0.264455085	0.530358667
0.264580754	0.531037333
0.264706482	0.5317242
0.26483227	0.5324194
0.264958119	0.5331232
0.265084026	0.533313333
0.265209994	0.533244467
0.265336022	0.533175533
0.265462109	0.533106533
0.265588256	0.5330374
0.265714463	0.5329682
0.265840731	0.532898933
0.265967058	0.5328296
0.266093445	0.5316614
0.266219893	0.530123067
0.2663464	0.528604133
0.266472968	0.527104133
0.266599595	0.525622733
0.266726283	0.524159333
0.266853031	0.522713667
0.266979839	0.521285267
0.267106708	0.521182733
0.267233637	0.521329933
0.267360626	0.5214782
0.267487675	0.521627533
0.267614785	0.521778
0.267741956	0.521929467
0.267869186	0.522082133
0.267996477	0.5222358
0.268123829	0.522611067
0.268251241	0.522996067
0.268378714	0.5233846
0.268506247	0.523776667
0.268633841	0.524172333
0.268761496	0.5245716
0.268889211	0.524974667
0.269016987	0.5253262
0.269144823	0.525319133
0.269272721	0.525312267
0.269400679	0.525305533
0.269528698	0.525298933
0.269656777	0.525292467
0.269784918	0.5252862
0.26991312	0.525280067
0.270041382	0.524679
0.270169705	0.522848533
0.27029809	0.5210474
0.270426535	0.519274933
0.270555042	0.517530133
0.270683609	0.515812267
0.270812238	0.514120533
0.270940927	0.5124542
0.271069678	0.5121138
0.27119849	0.512890467
0.271327363	0.513677733
0.271456298	0.514475867
0.271585294	0.515285
0.271714351	0.5161054
0.271843469	0.516937333
0.271972649	0.517781067
0.27210189	0.518762333
0.272231192	0.519793267
0.272360556	0.520841133
0.272489982	0.521906267
0.272619469	0.5229892
0.272749017	0.5240904
0.272878627	0.525210333
0.273008299	0.526291267
0.273138032	0.526529533
0.273267827	0.5267696
0.273397684	0.527011533
0.273527602	0.527255333
0.273657582	0.527501
0.273787624	0.527748533
0.273917728	0.527998067
0.274047893	0.52702
0.27417812	0.5239922
0.274308409	0.521051667
0.27443876	0.518193733
0.274569173	0.515414333
0.274699648	0.5127094
0.274830185	0.5100752
0.274960784	0.507508333
0.275091446	0.5062138
0.275222169	0.505450067
0.275352954	0.504690067
0.275483801	0.5039338
0.275614711	0.5031812
0.275745683	0.502432267
0.275876717	0.501686867
0.276007813	0.501080267
0.276138972	0.502628467
0.276270193	0.5042124
0.276401476	0.505833467
0.276532822	0.507493133
0.27666423	0.509193067
0.276795701	0.510934867
0.276927234	0.5127204
0.277058829	0.514129867
0.277190487	0.5150404
0.277322208	0.515964733
0.277453991	0.516903133
0.277585837	0.517855933
0.277717745	0.5188236
0.277849717	0.5198064
0.277981751	0.520804733
0.278113847	0.518431867
0.278246007	0.515593333
0.278378229	0.5128326
0.278510514	0.510145733
0.278642862	0.507529133
0.278775273	0.504979267
0.278907746	0.502492933
0.279040283	0.500836067
0.279172883	0.500961533
0.279305545	0.501088
0.279438271	0.5012154
0.27957106	0.501343733
0.279703912	0.501473067
0.279836827	0.5016034
0.279969805	0.501734667
0.280102846	0.502722267
0.280235951	0.503982267
0.280369119	0.505266867
0.28050235	0.506576933
0.280635644	0.507913267
0.280769002	0.5092768
0.280902423	0.5106684
0.281035908	0.5119866
0.281169456	0.513048333
0.281303067	0.514128
0.281436742	0.5152262
0.28157048	0.516343267
0.281704282	0.517479933
0.281838148	0.518636667
0.281972077	0.519814
0.28210607	0.520429067
0.282240126	0.520896867
0.282374247	0.521369333
0.282508431	0.5218466
0.282642678	0.522328667
0.28277699	0.522815667
0.282911365	0.5233076
0.283045804	0.520888467
0.283180307	0.5132672
0.283314874	0.506231267
0.283449505	0.499702267
0.2835842	0.493615667
0.283718959	0.487917533
0.283853782	0.482562667
0.283988669	0.4775128
0.28412362	0.477354467
0.284258636	0.477632933
0.284393715	0.4779138
0.284528859	0.478197067
0.284664066	0.478482867
0.284799338	0.478771067
0.284934675	0.479061867
